id;ident;type;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality;scheduled_service;icao_code;iata_code;gps_code;local_code;home_link;wikipedia_link;keywords
1340;CYKM;medium_airport;Kincardine Municipal Airport;44.201.401;-81.606.697;772;NA;CA;CA-ON;Kincardine;no;CYKM;YKD;CYKM;CYKM;http://www.kincardineairport.com/;https://en.wikipedia.org/wiki/Kincardine_Airport;NS7, CNS7
1293;CYLS;medium_airport;Barrie-Lake Simcoe Regional Airport;44.485.056;-79.554.663;972;NA;CA;CA-ON;Barrie;yes;CYLS;YLK;CYLS;CYLS;http://www.lakesimcoeairport.com/;https://en.wikipedia.org/wiki/Barrie-Orillia_(Lake_Simcoe_Regional)_Airport;NB9, CNB9, Oro Station
1824;CYND;medium_airport;Ottawa / Gatineau Airport;45.521.702;-75.563.599;211;NA;CA;CA-QC;Gatineau;yes;CYND;YND;CYND;CYND;http://www.ego-airport.ca/english/propos_ego/;https://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport;YND
1840;CYOW;large_airport;Ottawa Macdonald-Cartier International Airport;45.322.498;-75.669.197;374;NA;CA;CA-ON;Ottawa;yes;CYOW;YOW;CYOW;YOW;https://yow.ca/;https://en.wikipedia.org/wiki/Ottawa_Macdonald%E2%80%93Cartier_International_Airport;Uplands, UUP, CUUP
1864;CYQB;large_airport;Quebec Jean Lesage International Airport;467.911;-71.393.303;244;NA;CA;CA-QC;Quebec;yes;CYQB;YQB;CYQB;YQB;http://www.aeroportdequebec.com/;https://en.wikipedia.org/wiki/Qu%C3%A9bec/Jean_Lesage_International_Airport;Quebec City
1891;CYRO;medium_airport;Ottawa / Rockcliffe Airport;454.603.004.456;-7.564.610.290.530.000;188;NA;CA;CA-ON;Ottawa;no;CYRO;YRO;CYRO;CYRO;http://www.rfc.ca/;https://en.wikipedia.org/wiki/Ottawa/Rockcliffe_Airport;YRO
1928;CYUL;large_airport;Montreal / Pierre Elliott Trudeau International Airport;45.467.837;-73.742.294;118;NA;CA;CA-QC;MontrÃ©al;yes;CYUL;YUL;CYUL;YUL;http://www.admtl.com/passager/Home.aspx;https://en.wikipedia.org/wiki/MontrÃ©alâ€“Trudeau_International_Airport;YMQ, Dorval Airport
1946;CYWG;large_airport;Winnipeg / James Armstrong Richardson International Airport;49.909.999.847.399.900;-972.398.986.816;783;NA;CA;CA-MB;Winnipeg;yes;CYWG;YWG;CYWG;YWG;http://www.waa.ca/;https://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport;CFB Winnipeg
1990;CYYZ;large_airport;Toronto Lester B. Pearson International Airport;436.772;-796.306;569;NA;CA;CA-ON;Toronto;yes;CYYZ;YYZ;CYYZ;YYZ;http://www.gtaa.com/;https://en.wikipedia.org/wiki/Toronto_Pearson_International_Airport;YTO, Toronto International Airport, Malton
2003;CYZX;medium_airport;CFB Greenwood;4.498.440.170.288.080;-6.491.690.063.476.560;92;NA;CA;CA-NS;Greenwood;no;CYZX;YZX;CYZX;;;https://en.wikipedia.org/wiki/CFB_Greenwood;Greenwood Airport
44483;DTNH;medium_airport;Enfidha - Hammamet International Airport;36.075.833;10.438.611;21;AF;TN;TN-51;Enfidha;yes;DTNH;NBE;DTNH;DTNH;http://www.enfidhahammametairport.com/;https://en.wikipedia.org/wiki/Enfidha%E2%80%93Hammamet_International_Airport;DTNH
2891;FLKE;medium_airport;Kasompe Airport;-125.728;278.939;4636;AF;ZM;ZM-08;Chingola;no;FLKE;CGJ;FLKE;;;https://en.wikipedia.org/wiki/Kasompe_Airport;
2893;FLLI;medium_airport;Harry Mwanga Nkumbula International Airport;-178.218;25.822.701;3302;AF;ZM;ZM-07;Livingstone;yes;FLHN;LVI;FLHN;;;https://en.wikipedia.org/wiki/Harry_Mwanga_Nkumbula_International_Airport;FLLI
2894;FLLS;large_airport;Kenneth Kaunda International Airport;-15.330.833;28.452.722;3779;AF;ZM;ZM-09;Lusaka;yes;FLKK;LUN;FLKK;;http://www.nacl.co.zm/?page_id=336;https://en.wikipedia.org/wiki/Kenneth_Kaunda_International_Airport;
2895;FLMF;medium_airport;Mfuwe Airport;-13.258.899.688.720.700;31.936.599.731.445.300;1853;AF;ZM;ZM-03;Mfuwe;yes;FLMF;MFU;FLMF;;;https://en.wikipedia.org/wiki/Mfuwe_Airport;
2896;FLMG;medium_airport;Mongu Airport;-152.545;231.623;3488;AF;ZM;ZM-01;Mongu;no;FLMG;MNR;FLMG;;;https://en.wikipedia.org/wiki/Mongu_Airport;
525659;FLSK;medium_airport;Simon Mwansa Kapwepwe International Airport;-12.961.667;28.516.667;4308;AF;ZM;ZM-08;Ndola;yes;FLSK;NLA;FLSK;;https://www.zacl.co.zm/airport-section/airports/smkia;https://en.wikipedia.org/wiki/Simon_Mwansa_Kapwepwe_International_Airport;
2903;FMCV;medium_airport;Ouani Airport;-12.131.047;44.430.044;62;AF;KM;KM-A;Ouani;yes;FMCV;AJN;FMCV;;;https://en.wikipedia.org/wiki/Ouani_Airport;
2904;FMCZ;medium_airport;Dzaoudzi Pamandzi International Airport;-12.809.319;45.281.815;23;AF;YT;YT-U-A;Dzaoudzi;yes;FMCZ;DZA;FMCZ;;;https://en.wikipedia.org/wiki/Dzaoudzi_Pamandzi_International_Airport;
2905;FMEE;large_airport;Roland Garros Airport;-20.890.087;55.518.894;66;AF;RE;RE-SD;Sainte-Marie;yes;FMEE;RUN;FMEE;;http://www.reunion.aeroport.fr/index.htm;https://en.wikipedia.org/wiki/Roland_Garros_Airport;Gillot Airport
2906;FMEP;medium_airport;Pierrefonds Airport;-21.319.362;55.422.506;59;AF;RE;RE-SR;Saint-Pierre;yes;FMEP;ZSE;FMEP;;http://www.grandsudreunion.org/FR2004/aeroport.php;https://en.wikipedia.org/wiki/Pierrefonds_Airport;AÃ©roport de Saint-Pierre - Pierrefonds
2908;FMMI;large_airport;Ivato Airport;-187.969;47.478.802;4198;AF;MG;MG-T;Antananarivo;yes;FMMI;TNR;FMMI;;https://ravinala-airports.aero/en/;https://en.wikipedia.org/wiki/Ivato_Airport;
2909;FMMN;medium_airport;Miandrivazo Airport;-19.562.799;45.450.802;203;AF;MG;MG-U;Miandrivazo;no;FMMN;ZVA;FMMN;;;https://en.wikipedia.org/wiki/Miandrivazo_Airport;
2910;FMMS;medium_airport;Sainte Marie Airport;-17.093.901;498.158;7;AF;MG;MG-A;Vohilava;yes;FMMS;SMS;FMMS;;;https://en.wikipedia.org/wiki/Saints_Marie_Airport;
2911;FMMT;medium_airport;Toamasina Ambalamanasy Airport;-18.109.501;49.392.502;22;AF;MG;MG-A;Toamasina;yes;FMMT;TMM;FMMT;;;https://en.wikipedia.org/wiki/Toamasina_Airport;
2912;FMMV;medium_airport;Morondava Airport;-202.847;443.176;30;AF;MG;MG-U;Morondava;yes;FMMV;MOQ;FMMV;;;https://en.wikipedia.org/wiki/Morondava_Airport;
2913;FMNA;medium_airport;Arrachart Airport;-123.494;49.291.698;374;AF;MG;MG-D;Antisiranana;yes;FMNA;DIE;FMNA;;;https://en.wikipedia.org/wiki/Arrachart_Airport;Diego-SuÃ¡rez
2914;FMNC;medium_airport;Mananara Nord Airport;-161.639;497.738;9;AF;MG;MG-A;Mananara Nord;no;FMNC;WMR;FMNC;;;https://en.wikipedia.org/wiki/Mananara_Nord_Airport;Avaratra Airport
2917;FMNH;medium_airport;Antsirabe Airport;-149.994;50.320.202;20;AF;MG;MG-D;Antsirabe;no;FMNH;ANM;FMNH;;;https://en.wikipedia.org/wiki/Antsirabato_Airport;
2918;FMNL;medium_airport;Analalava Airport;-14.629.514;47.763.555;345;AF;MG;MG-M;Analalava;no;FMNL;HVA;FMNL;;;https://en.wikipedia.org/wiki/Analalava_Airport;
2919;FMNM;medium_airport;Amborovy Airport;-15.666.842;46.351.233;87;AF;MG;MG-M;Mahajanga;yes;FMNM;MJN;FMNM;;;https://en.wikipedia.org/wiki/Amborovy_Airport;Philibert Tsiranana Airport, Mahajanga
2927;FMSD;medium_airport;TÃ´lanaro Airport;-25.038.099;469.561;29;AF;MG;MG-U;TÃ´lanaro;yes;FMSD;FTU;FMSD;;;https://en.wikipedia.org/wiki/T%C3%B4lanaro_Airport;Tolagnaro Airport, Marillac Airport, Fort-Dauphin
2928;FMSF;medium_airport;Fianarantsoa Airport;-21.441.601;47.111.698;3658;AF;MG;MG-F;Fianarantsoa;no;FMSF;WFI;FMSF;;;https://en.wikipedia.org/wiki/Fianarantsoa_Airport;
2930;FMSK;medium_airport;Manakara Airport;-22.119.699;48.021.702;33;AF;MG;MG-F;Manakara;no;FMSK;WVK;FMSK;;;https://en.wikipedia.org/wiki/Manakara_Airport;
2931;FMSM;medium_airport;Mananjary Airport;-21.201.799;48.358.299;20;AF;MG;MG-F;Mananjary;yes;FMSM;MNJ;FMSM;;;https://en.wikipedia.org/wiki/Mananjary_Airport;
2932;FMSR;medium_airport;Morombe Airport;-21.753.837;43.374.753;16;AF;MG;MG-U;Morombe;no;FMSR;MXM;FMSR;;;https://en.wikipedia.org/wiki/Morombe_Airport;
2933;FMST;medium_airport;Toliara Airport;-233.834;437.285;29;AF;MG;MG-U;Toliara;yes;FMST;TLE;FMST;;;https://en.wikipedia.org/wiki/Toliara_Airport;
30813;FNCT;medium_airport;Catumbela Airport;-124.792;134.869;23;AF;AO;AO-BGU;Catumbela;yes;FNCT;CBT;FNCT;;;https://en.wikipedia.org/wiki/Catumbela_Airport;
2942;FNLU;large_airport;Quatro de Fevereiro International Airport;-885.837;132.312;243;AF;AO;AO-LUA;Luanda;yes;FNLU;LAD;FNLU;;;https://en.wikipedia.org/wiki/Quatro_de_Fevereiro_Airport;4 de Fevereiro
2946;FNMO;medium_airport;Welwitschia Mirabilis International Airport;-152.612;121.468;210;AF;AO;AO-NAM;MoÃ§Ã¢medes;yes;FNMO;MSZ;FNMO;;;https://en.wikipedia.org/wiki/Welwitschia_Mirabilis_Airport;MoÃ§Ã¢medes, Namibe, Yuri Gagarin
2947;FNNG;medium_airport;Negage Airport;-7.754.509.925.842.280;15.287.699.699.401.800;4105;AF;AO;AO-UIG;Negage;yes;FNNG;GXG;FNNG;;;https://en.wikipedia.org/wiki/Negage_Airport;
2948;FNPA;medium_airport;Porto Amboim Airport;-10.722;137.655;16;AF;AO;AO-CUS;Port Amboim;no;FNPA;PBN;FNPA;;;https://en.wikipedia.org/wiki/Porto_Amboim_Airport;
2949;FNSA;medium_airport;Saurimo Airport;-968.907;204.319;3584;AF;AO;AO-LSU;Saurimo;no;FNSA;VHC;FNSA;;;https://en.wikipedia.org/wiki/Saurimo_Airport;
2950;FNSO;medium_airport;Soyo Airport;-6.141.089.916.229.240;12.371.800.422.668.400;15;AF;AO;AO-ZAI;Soyo;yes;FNSO;SZA;FNSO;;;https://en.wikipedia.org/wiki/Soyo_Airport;
2951;FNSU;medium_airport;Sumbe Airport;-111.679;138.475;36;AF;AO;AO-CUS;Sumbe;no;FNSU;NDD;FNSU;;;https://en.wikipedia.org/wiki/Sumbe_Airport;
2952;FNUB;medium_airport;Lubango Airport;-14.924.699.783.325.100;13.574.999.809.265.100;5778;AF;AO;AO-HUI;Lubango;yes;FNUB;SDD;FNUB;;;https://en.wikipedia.org/wiki/Lubango_Airport;
2953;FNUE;medium_airport;Luena Airport;-117.681;19.897.699;4360;AF;AO;AO-MOX;Luena;no;FNUE;LUO;FNUE;;;https://en.wikipedia.org/wiki/Luena_Airport;
2954;FNUG;medium_airport;Uige Airport;-760.307;150.278;2720;AF;AO;AO-UIG;Uige;no;FNUG;UGO;FNUG;;;https://en.wikipedia.org/wiki/U%C3%ADge_Airport;
2955;FNXA;medium_airport;Xangongo Airport;-16.755.399.703.979.400;14.965.299.606.323.200;3635;AF;AO;AO-CNN;Xangongo;no;FNXA;XGN;FNXA;;;https://en.wikipedia.org/wiki/Xangongo_Airport;
2957;FOGK;medium_airport;Koulamoutou Mabimbi Airport;-118.461;124.413;1070;AF;GA;GA-7;Koulamoutou;no;FOGK;KOU;FOGK;;;https://en.wikipedia.org/wiki/Koula_Moutou_Airport;Koula Moutou, FO23, Koulamouton/Mabimbi
2958;FOGM;medium_airport;Mouilla Ville Airport;-184.514;110.567;295;AF;GA;GA-4;Mouila;no;FOGM;MJL;FOGM;;;https://en.wikipedia.org/wiki/Mouila_Airport;
2959;FOGO;medium_airport;Oyem Airport;15.431.100.130.081.100;11.581.399.917.602.500;2158;AF;GA;GA-9;Oyem;yes;FOGO;OYE;FOGO;;;https://en.wikipedia.org/wiki/Oyem_Airport;
2960;FOGQ;medium_airport;Okondja Airport;-0.665214;136.731;1325;AF;GA;GA-2;Okondja;no;FOGQ;OKN;FOGQ;;;https://en.wikipedia.org/wiki/Okondja_Airport;
2961;FOGR;medium_airport;Lambarene Airport;-0.704389;102.457;82;AF;GA;GA-3;Lambarene;no;FOGR;LBQ;FOGR;;;https://en.wikipedia.org/wiki/Lambar%C3%A9n%C3%A9_Airport;
2962;FOOB;medium_airport;Bitam Airport;207.564;114.932;1969;AF;GA;GA-9;Bitam;no;FOOB;BMM;FOOB;;;https://en.wikipedia.org/wiki/Bitam_Airport;
2963;FOOG;medium_airport;Port Gentil Airport;-0.711739004;8.754.380.226.135.250;13;AF;GA;GA-8;Port Gentil;yes;FOOG;POG;FOOG;;;https://en.wikipedia.org/wiki/Port-Gentil_International_Airport;
2964;FOOH;medium_airport;Omboue Hospital Airport;-157.473;926.269;33;AF;GA;GA-8;Omboue;no;FOOH;OMB;FOOH;;;https://en.wikipedia.org/wiki/Ombou%C3%A9_Hospital_Airport;
2965;FOOK;medium_airport;Makokou Airport;0.579210997;12.890.899.658.203.100;1726;AF;GA;GA-6;Makokou;yes;FOOK;MKU;FOOK;;;https://en.wikipedia.org/wiki/Makokou_Airport;
2966;FOOL;medium_airport;Libreville Leon M'ba International Airport;0.458600014;9.412.280.082.699.990;39;AF;GA;GA-1;Libreville;yes;FOOL;LBV;FOOL;;http://www.adlgabon.com;https://en.wikipedia.org/wiki/Libreville_International_Airport;
2993;FSIA;large_airport;Seychelles International Airport;-467.434;55.521.801;10;AF;SC;SC-20;Mahe Island;yes;FSIA;SEZ;FSIA;;https://seychellesairports.sc/;https://en.wikipedia.org/wiki/Seychelles_International_Airport;
2994;FSPP;medium_airport;Praslin Island Airport;-4.319.256;55.691.561;10;AF;SC;SC-14;Praslin Island;yes;FSPP;PRI;FSPP;;;https://en.wikipedia.org/wiki/Praslin_Island_Airport;
2996;FTTC;medium_airport;Abeche Airport;13.847;20.844.299;1788;AF;TD;TD-OD;Abeche;yes;FTTC;AEH;FTTC;;;https://en.wikipedia.org/wiki/Ab%C3%A9ch%C3%A9_Airport;
2997;FTTD;medium_airport;Moundou Airport;8.628.503;16.074.241;1407;AF;TD;TD-LO;Moundou;no;FTTD;MQQ;FTTD;;;https://en.wikipedia.org/wiki/Moundou_Airport;
2998;FTTJ;large_airport;N'Djamena International Airport;121.337;15.034;968;AF;TD;TD-ND;N'Djamena;yes;FTTJ;NDJ;FTTJ;;;https://en.wikipedia.org/wiki/N'Djamena_International_Airport;Ndjamena Hassan Djamous
2999;FTTY;medium_airport;Faya-Largeau Airport;17.917.101;19.111.099;771;AF;TD;TD-BO;Faya-Largeau;no;FTTY;FYT;FTTY;;;https://en.wikipedia.org/wiki/Faya-Largeau_Airport;
3000;FVBU;medium_airport;Joshua Mqabuko Nkomo International Airport;-20.021.254;28.626.296;4359;AF;ZW;ZW-BU;Bulawayo;yes;FVJN;BUQ;FVJN;;;https://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport;FVBU
3003;FVCZ;medium_airport;Buffalo Range Airport;-21.008.101;315.786;1421;AF;ZW;ZW-MV;Chiredzi;no;FVCZ;BFO;FVCZ;;https://www.caaz.co.zw/buffalo-range-airport;https://en.wikipedia.org/wiki/Buffalo_Range_Airport;
3004;FVFA;medium_airport;Victoria Falls International Airport;-1.809.589.958.190.910;25.839.000.701.904.200;3490;AF;ZW;ZW-MN;Victoria Falls;yes;FVFA;VFA;FVFA;;;https://en.wikipedia.org/wiki/Victoria_Falls_Airport;
3006;FVKB;medium_airport;Kariba International Airport;-165.198;28.885;1706;AF;ZW;ZW-MW;Kariba;no;FVKB;KAB;FVKB;;https://www.caaz.co.zw/kariba-airport;https://en.wikipedia.org/wiki/Kariba_Airport;
3008;FVMT;medium_airport;Mutoko Airport;-174.319;32.184.502;3950;AF;ZW;ZW-ME;Mutoko;no;FVMT;;FVMT;;;https://en.wikipedia.org/wiki/Mutoko_Airport;Mtoko
3013;FVTL;medium_airport;Gweru - Thornhill Air Base;-19.436.718;29.861.945;4680;AF;ZW;ZW-MI;Gweru;no;FVTL;GWE;FVTL;;;https://en.wikipedia.org/wiki/Gweru-Thornhill_Air_Base;
3014;FVWN;medium_airport;Hwange National Park Airport;-186.299;27.021;3543;AF;ZW;ZW-MN;Gwayi River Farms;no;FVWN;HWN;FVWN;;;https://en.wikipedia.org/wiki/Hwange_National_Park_Airport;
3015;FWCL;medium_airport;Chileka International Airport;-15.679.100.036.621.000;349.739.990.234.375;2555;AF;MW;MW-BL;Blantyre;yes;FWCL;BLZ;FWCL;;;https://en.wikipedia.org/wiki/Chileka_International_Airport;
30602;FWDW;medium_airport;Dwangwa Airport;-12.517.527;34.131.877;1605;AF;MW;MW-NK;Dwangwa;no;FWDW;DWA;FWDW;;;https://en.wikipedia.org/wiki/Dwanga_Airport;
3016;FWKA;medium_airport;Karonga Airport;-9.953.571;33.893.264;1765;AF;MW;MW-KR;Karonga;no;FWKA;KGJ;FWKA;;;https://en.wikipedia.org/wiki/Karonga_Airport;
3018;FWKI;medium_airport;Kamuzu International Airport;-137.894;33.780.998;4035;AF;MW;MW-LI;Lumbadzi;yes;FWKI;LLW;FWKI;;;https://en.wikipedia.org/wiki/Kamuzu_International_Airport;FWLI, Lilongwe International
3020;FWUU;medium_airport;Mzuzu Airport;-114.447;34.011.799;4115;AF;MW;MW-MZ;Mzuzu;no;FWUU;ZZU;FWUU;;;https://en.wikipedia.org/wiki/Mzuzu_Airport;
3022;FXMM;medium_airport;Moshoeshoe I International Airport;-29.462.299;275.525;5348;AF;LS;LS-A;Mazenod;yes;FXMM;MSU;FXMM;;;https://en.wikipedia.org/wiki/Moshoeshoe_I_International_Airport;
3024;FYAR;medium_airport;Arandis Airport;-22.461.875;14.979.322;1905;AF;NA;NA-ER;Arandis;no;FYAR;ADI;FYAR;;;https://en.wikipedia.org/wiki/Arandis_Airport;
3026;FYGF;medium_airport;Grootfontein Airport;-196.022;181.227;4636;AF;NA;NA-OD;Grootfontein;no;FYGF;GFY;FYGF;;;https://en.wikipedia.org/wiki/Grootfontein_Air_Force_Base;
3027;FYKM;medium_airport;Katima Mulilo Airport;-17.634.258;24.176.688;3144;AF;NA;NA-CA;Mpacha;yes;FYKM;MPA;FYKM;;;https://en.wikipedia.org/wiki/Katima_Mulilo_Airport;FYMP
3031;FYOA;medium_airport;Ondangwa Airport;-17.878.201;159.526;3599;AF;NA;NA-ON;Ondangwa;yes;FYOA;OND;FYOA;;;https://en.wikipedia.org/wiki/Ondangwa_Airport;
3032;FYOG;medium_airport;Oranjemund Airport;-285.847;16.446.699;14;AF;NA;NA-KA;Oranjemund;yes;FYOG;OMD;FYOG;;;https://en.wikipedia.org/wiki/Oranjemund_Airport;
3035;FYRU;medium_airport;Rundu Airport;-17.956.499.099.731;19.719.400.405.884;3627;AF;NA;NA-KE;Rundu;yes;FYRU;NDU;FYRU;;;http://ourairports.com/airports/FYRU/#lat=-17.956499099731445,lon=19.71940040588379,zoom=13,type=Satellite,airport=FYRU;
3036;FYTM;medium_airport;Tsumeb Airport;-1.926.189.994.812;17.732.500.076.294;4353;AF;NA;NA-OT;Tsumeb;no;FYTM;TSB;FYTM;;;https://en.wikipedia.org/wiki/Tsumeb_Airport;
3038;FYWE;medium_airport;Eros Airport;-22.612.199.783.325.100;17.080.400.466.918.900;5575;AF;NA;NA-KH;Windhoek;yes;FYWE;ERS;FYWE;;;https://en.wikipedia.org/wiki/Eros_Airport;
3039;FYWH;large_airport;Hosea Kutako International Airport;-224.799;174.709;5640;AF;NA;NA-KH;Windhoek;yes;FYWH;WDH;FYWH;;http://airports.com.na/;https://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport;J.G. Strijdom Airport
3044;FZBO;medium_airport;Bandundu Airport;-331.132;17.381.701;1063;AF;CD;CD-KL;Bandundu;yes;FZBO;FDU;FZBO;;;https://en.wikipedia.org/wiki/Bandundu_Airport;
3050;FZGA;medium_airport;Lisala Airport;217.066;21.496.901;1509;AF;CD;CD-MO;Lisala;no;FZGA;LIQ;FZGA;;;https://en.wikipedia.org/wiki/Lisala_Airport;
3052;FZIC;medium_airport;Bangoka International Airport;0.481638998;253.379.993.439;1417;AF;CD;CD-TO;Kisangani;yes;FZIC;FKI;FZIC;;;https://en.wikipedia.org/wiki/Bangoka_International_Airport;
3069;GAMB;medium_airport;Mopti AmbodÃ©djo International Airport;145.128;-407.956;906;AF;ML;ML-5;SÃ©varÃ©;yes;GAMB;MZI;GAMB;;;https://en.wikipedia.org/wiki/Mopti_Airport;Ambodedjo Airport
3079;GCHI;medium_airport;El Hierro Airport;278.148;-178.871;103;AF;ES;ES-CN;El Hierro Island;yes;GCHI;VDE;GCHI;;https://www.aena.es/en/el-hierro.html;https://en.wikipedia.org/wiki/El_Hierro_Airport;Hierro,El Hierro
3081;GCLP;large_airport;Gran Canaria Airport;279.319;-153.866;78;AF;ES;ES-CN;Gran Canaria Island;yes;GCLP;LPA;GCLP;;https://www.aena.es/en/gran-canaria.html;https://en.wikipedia.org/wiki/Gran_Canaria_Airport;Canary Islands, Las Palmas Airport, Gando Airport
3082;GCRR;large_airport;CÃ©sar Manrique-Lanzarote Airport;28.945.499;-136.052;46;AF;ES;ES-CN;San BartolomÃ©;yes;GCRR;ACE;GCRR;;https://www.lanzaroteairport.info/barrier-free-disability-assistance-service/;https://en.wikipedia.org/wiki/Lanzarote_Airport;Arrecife Airport
3083;GCTS;large_airport;Tenerife Sur Airport;280.445;-165.725;209;AF;ES;ES-CN;Tenerife;yes;GCTS;TFS;GCTS;;https://www.aena.es/en/tenerife-sur.html;https://en.wikipedia.org/wiki/Tenerife%E2%80%93South_Airport;Reina SofÃ­a, TCI, Tenerife South
3084;GCXO;medium_airport;Tenerife Norte-Ciudad de La Laguna Airport;284.827;-16.341.499;2076;AF;ES;ES-CN;Tenerife;yes;GCXO;TFN;GCXO;;https://www.aena.es/en/tenerife-norte-ciudad-de-la-laguna.html;https://en.wikipedia.org/wiki/Los_Rodeos_Airport;Canary Islands, Los Rodeos, TCI
31728;GFBO;medium_airport;Bo Airport;79.444;-11.761;328;AF;SL;SL-S;Bo;no;GFBO;KBS;GFBO;;;https://en.wikipedia.org/wiki/Bo_Airport;
31741;GFKE;medium_airport;Kenema Airport;7.896.364;-11.174.126;485;AF;SL;SL-E;Kenema;no;GFKE;KEN;GFKE;;;https://en.wikipedia.org/wiki/Kenema_Airport;
3095;GFLL;large_airport;Lungi International Airport;861.644;-131.955;84;AF;SL;SL-N;Freetown (Lungi-Town);yes;GFLL;FNA;GFLL;;http://www.freetownairport.com/;https://en.wikipedia.org/wiki/Lungi_International_Airport;
32689;GFYE;medium_airport;Yengema Airport;861.047;-110.454;1300;AF;SL;SL-E;Yengema;no;GFYE;WYE;GFYE;;;https://en.wikipedia.org/wiki/Yengema_Airport;
3097;GGOV;medium_airport;Osvaldo Vieira International Airport;11.894.800.186.157.200;-1.565.369.987.487.790;129;AF;GW;GW-BS;Bissau;yes;GGOV;OXB;GGOV;;;https://en.wikipedia.org/wiki/Osvaldo_Vieira_International_Airport;
300605;GMFB;medium_airport;Bouarfa Airport;32.514.306;-1.983.056;3630;AF;MA;MA-02;Bouarfa;no;GMFB;UAR;GMFB;;;https://en.wikipedia.org/wiki/Bouarfa_Airport;
3103;GMFF;large_airport;Fes SaÃ¯ss International Airport;33.927.299;-497.796;1900;AF;MA;MA-03;SaÃ¯ss;yes;GMFF;FEZ;GMFF;;;https://en.wikipedia.org/wiki/Sa%C3%AFss_Airport;
3105;GMFK;medium_airport;Moulay Ali Cherif Airport;319.475.002.289;-439.833.021.164;3428;AF;MA;MA-08;Errachidia;yes;GMFK;ERH;GMFK;;;https://en.wikipedia.org/wiki/Moulay_Ali_Cherif_Airport;
3106;GMFM;medium_airport;Bassatine Airport;33.879.101;-551.512;1890;AF;MA;MA-03;Meknes;no;GMFM;MEK;GMFM;;;https://en.wikipedia.org/wiki/Bassatine_Air_Base;
3107;GMFO;medium_airport;Oujda Angads Airport;34.789.558;-1.926.041;1535;AF;MA;MA-02;Ahl Angad;yes;GMFO;OUD;GMFO;;;https://en.wikipedia.org/wiki/Angads_Airport;Oujda Airfield
3108;GMMA;medium_airport;Smara Airport;26.731.987;-11.683.655;350;AF;EH;EH-U-A;Smara;no;GMMA;SMW;GMMA;;;https://en.wikipedia.org/wiki/Smara_Airport;GSMA, Semara
3112;GMML;medium_airport;Hassan I Airport;27.142.467;-13.224.947;207;AF;EH;EH-U-A;El AaiÃºn;yes;GMML;EUN;GMML;;;https://en.wikipedia.org/wiki/Hassan_Airport;GSAI, LaÃ¢youne
3113;GMMN;large_airport;Mohammed V International Airport;333.675;-758.997;656;AF;MA;MA-06;Casablanca;yes;GMMN;CMN;GMMN;;http://www.onda.ma/ONDA/Fr/Espaces/EspacePassagers/LeReseauAeroportuaireONDA/Lesaeroports/Fiches+d%E2%80%99identit%C3%A9+par+a%C;https://en.wikipedia.org/wiki/Mohammed_V_International_Airport;CAS, Casabianca, Nouasseur
3114;GMMW;medium_airport;Nador Al Aaroui International Airport;349.888;-302.821;574;AF;MA;MA-02;Al Aaroui;yes;GMMW;NDR;GMMW;;;https://en.wikipedia.org/wiki/Nador_International_Airport;Al Aroui International Airport, Arwi
3115;GMMX;large_airport;Menara Airport;31.606.899;-80.363;1545;AF;MA;MA-07;Marrakech;yes;GMMX;RAK;GMMX;;;https://en.wikipedia.org/wiki/Menara_International_Airport;Marakesh, Marrakesh
3120;GMTN;medium_airport;Sania Ramel Airport;35.594.299;-532.002;10;AF;MA;MA-01;TÃ©touan;yes;GMTN;TTU;GMTN;;;https://en.wikipedia.org/wiki/Sania_Ramel_Airport;Saniat R'mel, Saniet R'mel
3121;GMTT;large_airport;Tangier Ibn Battuta Airport;35.731.741;-5.921.459;62;AF;MA;MA-01;Tangier;yes;GMTT;TNG;GMTT;;;https://en.wikipedia.org/wiki/Tangier_Ibn_Battouta_Airport;Tanger-Boukhalef Airport, AÃ©roport de Tanger-Ibn Battouta
3124;GOOK;medium_airport;Kaolack Airport;14.146.900.177.001.900;-16.051.300.048.828.100;26;AF;SN;SN-FK;Kaolack;no;GOOK;KLC;GOOK;;;https://en.wikipedia.org/wiki/Kaolack_Airport;
3125;GOOY;medium_airport;LÃ©opold SÃ©dar Senghor International Airport;147.397;-174.902;85;AF;SN;SN-DK;Dakar;no;GOOY;DKR;GOOY;;http://www.aeroportdakar.com/;https://en.wikipedia.org/wiki/Dakar-Yoff-L%C3%A9opold_S%C3%A9dar_Senghor_International_Airport;Yoff
323315;GQNO;large_airport;Nouakchottâ€“Oumtounsy International Airport;18.31;-15.969.722;9;AF;MR;MR-NKC;Nouakchott;yes;GQNO;NKC;GQNO;;https://www.aeroport-nouakchott.com/en/index_en.php;https://en.wikipedia.org/wiki/Nouakchott%E2%80%93Oumtounsy_International_Airport;Nouakchott, Oumtounsy
